fpr,tpr,threshold
7.883442511859047042e-02,8.000399999999999734e-01,5.540845633058417707e-01
7.883442511859047042e-02,8.001200000000000534e-01,5.540502090815083713e-01
7.887549541039488854e-02,8.001200000000000534e-01,5.540309303047992184e-01
7.887549541039488854e-02,8.001399999999999624e-01,5.540191902079006914e-01
7.893710084810152960e-02,8.001399999999999624e-01,5.540165572512291137e-01
7.893710084810152960e-02,8.002000000000000224e-01,5.539964389334631756e-01
7.895763599400373867e-02,8.002000000000000224e-01,5.539915197779667899e-01
7.895763599400373867e-02,8.002799999999999914e-01,5.539753783607084259e-01
7.899870628580815679e-02,8.002799999999999914e-01,5.539707205417140345e-01
7.899870628580815679e-02,8.004000000000000004e-01,5.539581417223107263e-01
7.906031172351479785e-02,8.004000000000000004e-01,5.539271728560063446e-01
7.906031172351479785e-02,8.004200000000000204e-01,5.539185821041270330e-01
7.908084686941700692e-02,8.004200000000000204e-01,5.539168917300278938e-01
7.908084686941700692e-02,8.004400000000000404e-01,5.539114452549721568e-01
7.910138201531921598e-02,8.004400000000000404e-01,5.539062672613180860e-01
7.910138201531921598e-02,8.004999999999999893e-01,5.538841952976291116e-01
7.912191716122142504e-02,8.004999999999999893e-01,5.538831154814400914e-01
7.912191716122142504e-02,8.005799999999999583e-01,5.538737613364060897e-01
7.916298745302585704e-02,8.005799999999999583e-01,5.538717221331425078e-01
7.916298745302585704e-02,8.005999999999999783e-01,5.538594284930339340e-01
7.918352259892806611e-02,8.005999999999999783e-01,5.538480518195194602e-01
7.918352259892806611e-02,8.006600000000000383e-01,5.538346274807223191e-01
7.922459289073248423e-02,8.006600000000000383e-01,5.538085334197823117e-01
7.922459289073248423e-02,8.006799999999999473e-01,5.537977052499932773e-01
7.924512803663470717e-02,8.006799999999999473e-01,5.537973488071796790e-01
7.924512803663470717e-02,8.007400000000000073e-01,5.537916951583568004e-01
7.928619832843912529e-02,8.007400000000000073e-01,5.537832309987549273e-01
7.928619832843912529e-02,8.007999999999999563e-01,5.537800470214628845e-01
7.930673347434133436e-02,8.007999999999999563e-01,5.537695174612358162e-01
7.930673347434133436e-02,8.008199999999999763e-01,5.537676328619057786e-01
7.932726862024354342e-02,8.008199999999999763e-01,5.537640993456567351e-01
7.932726862024354342e-02,8.008800000000000363e-01,5.537590854204157420e-01
7.940940920385239354e-02,8.008800000000000363e-01,5.537379398023292154e-01
7.940940920385239354e-02,8.008999999999999453e-01,5.537359181482670589e-01
7.942994434975460261e-02,8.008999999999999453e-01,5.537358329825344816e-01
7.942994434975460261e-02,8.009199999999999653e-01,5.537331217008528705e-01
7.945047949565681167e-02,8.009199999999999653e-01,5.537307893625756927e-01
7.945047949565681167e-02,8.009399999999999853e-01,5.537301587790214308e-01
7.947101464155903461e-02,8.009399999999999853e-01,5.537300068802898378e-01
7.947101464155903461e-02,8.011000000000000343e-01,5.536881366575299168e-01
7.949154978746124367e-02,8.011000000000000343e-01,5.536849244870080122e-01
7.949154978746124367e-02,8.011200000000000543e-01,5.536777778588358734e-01
7.951208493336345273e-02,8.011200000000000543e-01,5.536752007039379420e-01
7.951208493336345273e-02,8.011399999999999633e-01,5.536700007590171779e-01
7.953262007926566179e-02,8.011399999999999633e-01,5.536631854902143157e-01
7.953262007926566179e-02,8.012200000000000433e-01,5.536337740741810176e-01
7.955315522516787086e-02,8.012200000000000433e-01,5.536296829923583740e-01
7.955315522516787086e-02,8.013000000000000123e-01,5.536093583782728533e-01
7.959422551697230286e-02,8.013000000000000123e-01,5.536007637205129228e-01
7.959422551697230286e-02,8.013599999999999612e-01,5.535962429445953070e-01
7.963529580877672098e-02,8.013599999999999612e-01,5.535923528573645225e-01
7.963529580877672098e-02,8.014200000000000212e-01,5.535760709618250397e-01
7.971743639238557111e-02,8.014200000000000212e-01,5.535572382311073625e-01
7.971743639238557111e-02,8.014400000000000412e-01,5.535555288626649029e-01
7.973797153828778017e-02,8.014400000000000412e-01,5.535532225452287625e-01
7.973797153828778017e-02,8.014999999999999902e-01,5.535417554014275821e-01
7.982011212189663030e-02,8.014999999999999902e-01,5.535319642030255283e-01
7.982011212189663030e-02,8.015200000000000102e-01,5.535306439969098768e-01
7.984064726779883936e-02,8.015200000000000102e-01,5.535294398230058421e-01
7.984064726779883936e-02,8.015600000000000502e-01,5.535134967110266757e-01
7.986118241370104842e-02,8.015600000000000502e-01,5.535020245895964086e-01
7.986118241370104842e-02,8.016400000000000192e-01,5.534683022901256688e-01
7.990225270550546655e-02,8.016400000000000192e-01,5.534649109789085974e-01
7.990225270550546655e-02,8.016600000000000392e-01,5.534600996742817802e-01
7.996385814321210761e-02,8.016600000000000392e-01,5.534397563479144244e-01
7.996385814321210761e-02,8.016999999999999682e-01,5.534318475845654284e-01
8.000492843501652573e-02,8.016999999999999682e-01,5.534301329768235300e-01
8.000492843501652573e-02,8.017199999999999882e-01,5.534282190759278741e-01
8.004599872682095774e-02,8.017199999999999882e-01,5.534186785143035969e-01
8.004599872682095774e-02,8.017400000000000082e-01,5.534069868922538715e-01
8.006653387272316680e-02,8.017400000000000082e-01,5.534067303918802638e-01
8.006653387272316680e-02,8.017800000000000482e-01,5.534015124188801371e-01
8.008706901862537586e-02,8.017800000000000482e-01,5.533695119678414542e-01
8.008706901862537586e-02,8.017999999999999572e-01,5.533657928617166100e-01
8.014867445633201692e-02,8.017999999999999572e-01,5.533510510115398073e-01
8.014867445633201692e-02,8.018800000000000372e-01,5.533197355733368017e-01
8.016920960223422599e-02,8.018800000000000372e-01,5.533110460965119382e-01
8.016920960223422599e-02,8.018999999999999462e-01,5.533085592257490637e-01
8.018974474813643505e-02,8.018999999999999462e-01,5.533053559778232655e-01
8.018974474813643505e-02,8.020000000000000462e-01,5.532842311528601842e-01
8.023081503994085317e-02,8.020000000000000462e-01,5.532667557923303114e-01
8.023081503994085317e-02,8.020800000000000152e-01,5.532543944935700564e-01
8.025135018584307611e-02,8.020800000000000152e-01,5.532524649813874706e-01
8.025135018584307611e-02,8.021000000000000352e-01,5.532434620892879851e-01
8.027188533174528517e-02,8.021000000000000352e-01,5.532404670092883059e-01
8.027188533174528517e-02,8.021599999999999842e-01,5.532336207049781684e-01
8.029242047764749424e-02,8.021599999999999842e-01,5.532310194115916957e-01
8.029242047764749424e-02,8.022000000000000242e-01,5.532240899438587434e-01
8.031295562354970330e-02,8.022000000000000242e-01,5.532092320934012264e-01
8.031295562354970330e-02,8.022200000000000442e-01,5.532063637235555831e-01
8.033349076945191236e-02,8.022200000000000442e-01,5.531910824581526276e-01
8.033349076945191236e-02,8.023200000000000331e-01,5.531763695019122906e-01
8.035402591535413530e-02,8.023200000000000331e-01,5.531678854147047408e-01
8.035402591535413530e-02,8.024000000000000021e-01,5.531539662383426759e-01
8.037456106125634436e-02,8.024000000000000021e-01,5.531302649576304020e-01
8.037456106125634436e-02,8.025400000000000311e-01,5.531060636073011905e-01
8.039509620715855343e-02,8.025400000000000311e-01,5.531023572775950470e-01
8.039509620715855343e-02,8.025799999999999601e-01,5.530822225896976363e-01
8.041563135306076249e-02,8.025799999999999601e-01,5.530801964499986179e-01
8.041563135306076249e-02,8.025999999999999801e-01,5.530729861463418162e-01
8.045670164486518061e-02,8.025999999999999801e-01,5.530599378528991972e-01
8.045670164486518061e-02,8.026600000000000401e-01,5.530505221478442257e-01
8.047723679076740355e-02,8.026600000000000401e-01,5.530374585408182053e-01
8.047723679076740355e-02,8.026799999999999491e-01,5.530315105330698700e-01
8.051830708257182168e-02,8.026799999999999491e-01,5.530188375139171164e-01
8.051830708257182168e-02,8.027400000000000091e-01,5.530102141728300280e-01
8.055937737437623980e-02,8.027400000000000091e-01,5.530075959468953029e-01
8.055937737437623980e-02,8.028199999999999781e-01,5.529855103760712431e-01
8.060044766618067180e-02,8.028199999999999781e-01,5.529536282869758068e-01
8.060044766618067180e-02,8.028399999999999981e-01,5.529513941758833484e-01
8.062098281208288086e-02,8.028399999999999981e-01,5.529504066757023883e-01
8.062098281208288086e-02,8.028999999999999471e-01,5.529431939988040945e-01
8.066205310388729899e-02,8.028999999999999471e-01,5.529383185497066533e-01
8.066205310388729899e-02,8.029800000000000271e-01,5.529078427561765485e-01
8.068258824978950805e-02,8.029800000000000271e-01,5.529033616208528512e-01
8.068258824978950805e-02,8.030000000000000471e-01,5.529007205108209533e-01
8.074419368749614911e-02,8.030000000000000471e-01,5.528894606365187814e-01
8.074419368749614911e-02,8.030199999999999561e-01,5.528871680570562885e-01
8.076472883339835818e-02,8.030199999999999561e-01,5.528864663245279809e-01
8.076472883339835818e-02,8.031000000000000361e-01,5.528755639138110967e-01
8.086740456290941736e-02,8.031000000000000361e-01,5.528423464821481392e-01
8.086740456290941736e-02,8.031599999999999850e-01,5.528279454675372184e-01
8.090847485471384937e-02,8.031599999999999850e-01,5.528223663316841341e-01
8.090847485471384937e-02,8.031800000000000050e-01,5.528191086452859393e-01
8.094954514651826749e-02,8.031800000000000050e-01,5.528020320120420328e-01
8.094954514651826749e-02,8.032399999999999540e-01,5.527936406793301227e-01
8.097008029242047655e-02,8.032399999999999540e-01,5.527868860902751535e-01
8.097008029242047655e-02,8.032799999999999940e-01,5.527751593958716292e-01
8.101115058422489468e-02,8.032799999999999940e-01,5.527731770258519362e-01
8.101115058422489468e-02,8.033599999999999630e-01,5.527655952427057429e-01
8.103168573012711762e-02,8.033599999999999630e-01,5.527540766965153285e-01
8.103168573012711762e-02,8.034799999999999720e-01,5.527318775261398365e-01
8.109329116783374480e-02,8.034799999999999720e-01,5.527280843843389579e-01
8.109329116783374480e-02,8.035400000000000320e-01,5.527106495497861038e-01
8.111382631373595387e-02,8.035400000000000320e-01,5.527041261892935431e-01
8.111382631373595387e-02,8.036400000000000210e-01,5.526691289648073546e-01
8.113436145963817681e-02,8.036400000000000210e-01,5.526661319547451212e-01
8.113436145963817681e-02,8.036600000000000410e-01,5.526659894145472540e-01
8.115489660554038587e-02,8.036600000000000410e-01,5.526625565578837662e-01
8.115489660554038587e-02,8.037999999999999590e-01,5.526334997434079188e-01
8.117543175144259493e-02,8.037999999999999590e-01,5.526317249719379099e-01
8.117543175144259493e-02,8.038199999999999790e-01,5.526297205356816011e-01
8.123703718914922212e-02,8.038199999999999790e-01,5.526230961776761319e-01
8.123703718914922212e-02,8.039199999999999680e-01,5.525926214293780392e-01
8.125757233505144506e-02,8.039199999999999680e-01,5.525923426043801712e-01
8.125757233505144506e-02,8.039399999999999880e-01,5.525895289770019758e-01
8.127810748095365412e-02,8.039399999999999880e-01,5.525834765883984590e-01
8.127810748095365412e-02,8.040000000000000480e-01,5.525644317736182476e-01
8.129864262685586318e-02,8.040000000000000480e-01,5.525583390952886198e-01
8.129864262685586318e-02,8.041599999999999859e-01,5.525360872896168951e-01
8.131917777275807224e-02,8.041599999999999859e-01,5.525360705185763388e-01
8.131917777275807224e-02,8.042399999999999549e-01,5.524986320834192055e-01
8.133971291866028130e-02,8.042399999999999549e-01,5.524978088722445335e-01
8.133971291866028130e-02,8.042799999999999949e-01,5.524859655663328928e-01
8.136024806456250424e-02,8.042799999999999949e-01,5.524852018481560822e-01
8.136024806456250424e-02,8.043400000000000549e-01,5.524798108586737033e-01
8.138078321046471331e-02,8.043400000000000549e-01,5.524792486775832456e-01
8.138078321046471331e-02,8.044000000000000039e-01,5.524660917775113811e-01
8.140131835636692237e-02,8.044000000000000039e-01,5.524586012730743345e-01
8.140131835636692237e-02,8.044200000000000239e-01,5.524553999142124416e-01
8.142185350226913143e-02,8.044200000000000239e-01,5.524529345497023458e-01
8.142185350226913143e-02,8.045400000000000329e-01,5.524448010849196677e-01
8.148345893997577249e-02,8.045400000000000329e-01,5.524320822521532337e-01
8.148345893997577249e-02,8.046200000000000019e-01,5.524236132517795772e-01
8.150399408587798156e-02,8.046200000000000019e-01,5.524185637709350116e-01
8.150399408587798156e-02,8.046600000000000419e-01,5.524164350509467303e-01
8.152452923178019062e-02,8.046600000000000419e-01,5.524163623224701558e-01
8.152452923178019062e-02,8.046999999999999709e-01,5.524132831912340613e-01
8.154506437768239968e-02,8.046999999999999709e-01,5.524120540635877319e-01
8.154506437768239968e-02,8.047199999999999909e-01,5.524109163396000444e-01
8.156559952358460874e-02,8.047199999999999909e-01,5.524086523609603727e-01
8.156559952358460874e-02,8.047999999999999599e-01,5.523923051604791024e-01
8.158613466948683168e-02,8.047999999999999599e-01,5.523851279786960999e-01
8.158613466948683168e-02,8.048999999999999488e-01,5.523451393381642038e-01
8.164774010719345887e-02,8.048999999999999488e-01,5.523336237462219689e-01
8.164774010719345887e-02,8.049800000000000288e-01,5.523132719492210851e-01
8.166827525309566793e-02,8.049800000000000288e-01,5.523115862503472639e-01
8.166827525309566793e-02,8.051199999999999468e-01,5.522657640101324983e-01
8.168881039899789087e-02,8.051199999999999468e-01,5.522635261008486118e-01
8.168881039899789087e-02,8.051599999999999868e-01,5.522527971540529546e-01
8.177095098260672712e-02,8.051599999999999868e-01,5.522314320097404527e-01
8.177095098260672712e-02,8.051800000000000068e-01,5.522281036491544226e-01
8.179148612850893618e-02,8.051800000000000068e-01,5.522173069722988714e-01
8.179148612850893618e-02,8.052200000000000468e-01,5.522059905368059685e-01
8.181202127441115912e-02,8.052200000000000468e-01,5.522053732737384202e-01
8.181202127441115912e-02,8.053000000000000158e-01,5.521780277958077132e-01
8.183255642031336818e-02,8.053000000000000158e-01,5.521777829170666507e-01
8.183255642031336818e-02,8.053399999999999448e-01,5.521732649422531614e-01
8.185309156621557725e-02,8.053399999999999448e-01,5.521683870629371382e-01
8.185309156621557725e-02,8.054599999999999538e-01,5.521355148614346398e-01
8.187362671211778631e-02,8.054599999999999538e-01,5.521280405812565295e-01
8.187362671211778631e-02,8.054799999999999738e-01,5.521223227379903342e-01
8.189416185801999537e-02,8.054799999999999738e-01,5.521185194650518602e-01
8.189416185801999537e-02,8.054999999999999938e-01,5.521167539482768616e-01
8.191469700392221831e-02,8.054999999999999938e-01,5.521158973485686960e-01
8.191469700392221831e-02,8.055400000000000338e-01,5.521063302947636364e-01
8.193523214982442737e-02,8.055400000000000338e-01,5.520994942328422139e-01
8.193523214982442737e-02,8.055799999999999628e-01,5.520979185290167957e-01
8.195576729572663643e-02,8.055799999999999628e-01,5.520975853478379269e-01
8.195576729572663643e-02,8.056200000000000028e-01,5.520964103109524679e-01
8.197630244162884550e-02,8.056200000000000028e-01,5.520899074598553113e-01
8.197630244162884550e-02,8.056600000000000428e-01,5.520843194681293031e-01
8.201737273343327750e-02,8.056600000000000428e-01,5.520799611879551039e-01
8.201737273343327750e-02,8.056999999999999718e-01,5.520685848893464032e-01
8.203790787933548656e-02,8.056999999999999718e-01,5.520633663133190927e-01
8.203790787933548656e-02,8.057600000000000318e-01,5.520594196473629367e-01
8.205844302523769562e-02,8.057600000000000318e-01,5.520582289860405112e-01
8.205844302523769562e-02,8.058199999999999807e-01,5.520477627733857418e-01
8.209951331704211375e-02,8.058199999999999807e-01,5.520456279224205121e-01
8.209951331704211375e-02,8.058400000000000007e-01,5.520441862951970258e-01
8.212004846294432281e-02,8.058400000000000007e-01,5.520404472203199742e-01
8.212004846294432281e-02,8.058600000000000207e-01,5.520369288456883350e-01
